title,publish_date,authors,url,keywords,summary,word_count,category,category_confidence,category_alt,category_alt_confidence,,category_clean
Timelines are not always lines: An evaluation of different timeline shapes,2020-05-04 15:34:03.189000+00:00,['Sara Di Bartolomeo'],https://medium.com/multiple-views-visualization-research-explained/timelines-are-not-always-lines-an-evaluation-of-different-timeline-shapes-2e5aba0851e4,"['dataset', 'participants', 'shape', 'shapes', 'comments', 'timelines', 'evaluation', 'different', 'task', 'lines', 'spiral', 'vertical', 'timeline', 'timing']","We argue that to fully understand the effect of the shape of a timeline, we have to start from the simplest datasets and tasks.
Since almost everybody comes in contact with timelines on a daily basis, simple static visualizations play a valued role in communication.
More in-depth graphs and reports are available in our paper, at https://osf.io/2kdb9/Regarding accuracy, instead, we didn’t find meaningful differences between the different shapes.
In this case too the majority of the comments were in favor of the horizontal and vertical lines.
However, on the flip side, some of these participants revealed concerns about the spiral shape, stating it to be difficult and confusing.",685,/Science,0.689999998,,,,Science
,,[],https://people.physics.anu.edu.au/~tas110/Teaching/Lectures/L1/Material/WEAVER1947.pdf,[],,0,,,,,,
Apple details its plan to safely reopen retail stores,5/17/20 0:00,"['Sam Byford', 'May']",https://www.theverge.com/2020/5/17/21261921/apple-stores-reopening-plans-us-locations,"['customers', 'store', 'local', 'retail', 'obrien', 'service', 'apple', 'details', 'week', 'stores', 'plan', 'apples', 'reopen', 'worldwide', 'safely']","Apple’s head of retail Deidre O’Brien has posted a letter on the company’s website detailing how it plans to safely restart operations at its retail stores.
Apple shut all of its stores outside Greater China in March as COVID-19 spread worldwide; all the Greater China stores reopened that same month, while Apple is still in the process of taking careful steps elsewhere.
“Our commitment is to only move forward with a reopening once we’re confident we can safely return to serving customers from our stores,” O’Brien writes.
The degree of service offered will vary by store, O’Brien says.
Apple reopened a few US stores last week in Idaho, South Carolina, Alabama, and Alaska.",388,/News,0.670000017,/Computers & Electronics/Consumer Electronics,0.610000014,,News
"Uber lays off 3,000 more employees in latest round of COVID-19-inspired cuts",5/18/20 0:00,"['Andrew J. Hawkins', 'May']",https://www.theverge.com/2020/5/18/21262337/uber-layoff-3000-employees-covid-19-coronavirus,"['3000', 'employees', 'cuts', 'khosrowshahi', 'ridehailing', 'business', 'lays', 'covid19inspired', 'laying', 'eats', 'hard', 'ubers', 'round', 'company', 'latest', 'uber']","Uber is laying off 3,000 employees in the latest round of COVID-19-inspired cost-cutting, CEO Dara Khosrowshahi said in an email to staff.
In addition to laying off thousands of employees, Uber will also close 45 offices globally.
Uber Eats, the company’s food delivery serviced, has soared while much of the world is sheltering in place.
Last week, the company reported that bookings in its Uber Eats division were up more than 54 percent year over year.
But in his email to employees, Khosrowshahi said he hoped the worst was behind them.",612,/Computers & Electronics,0.50999999,,,,Computers & Electronics
"Mark Zuckerberg announces Facebook Shops, making it easier for businesses to list products for sale",5/19/20 0:00,['Salvador Rodriguez'],https://www.cnbc.com/2020/05/19/zuckerberg-announces-facebook-shops-e-commerce-for-businesses.html,"['small', 'zuckerberg', 'products', 'easier', 'sales', 'making', 'list', 'support', 'mark', 'sale', 'shops', 'company', 'businesses', 'facebook', 'instagram']","CEO Mark Zuckerberg on Tuesday announced Facebook Shops, which will make it easier for companies to list their products on Facebook and Instagram.
In the future, Facebook Shops will also allow businesses to sell products to customers through the chat features of WhatsApp, Messenger and Instagram Direct.
The company has previously let businesses list products on Facebook and Instagram, but Facebook Shops lets them upload their catalogs once to make them accessible across Facebook's various apps.
Shopify's stock price was up more than 2% following the news of Facebook Shops.
Facebook Shops will start to roll out on Tuesday and become more widely available over the coming months, the company said.",550,,,,,,
Postcard Wall,,[],https://pamselle.com/postcardwall/,"['took', 'postcard', 'card', 'ive', 'postcards', 'share', 'cards', 'places', 'wall', 'didnt', 'project']","For years, I've collected postcards and put them on my wall, to mark places I've been, places that inpired me, or things I just plain like.
In 2018 as part of a major life reset, I moved, and I took down all the postcards.
I didn't share the project with people who might receive cards, and only told them about the larger project afterwards.
In January of 2020, I sent my final card from the collection, and I wanted to find a way to share the wall with others, which you're looking at now.
I took a photo of the original wall after I'd taken some items down, so I've retroactively added back some of the cards, and sometimes covered up photographs on the wall of those who want to preserve their privacy.",190,/Shopping/Gifts & Special Event Items/Cards & Greetings,0.930000007,/Hobbies & Leisure/Special Occasions,0.839999974,,Shopping
UNESCO Cities of Literature During Lockdown – Edinburgh City of Literature Trust,,[],https://cityofliterature.com/unesco-cities-of-literature-during-lockdown/,"['literature', 'city', 'series', 'unesco', 'online', 'lockdown', 'cities', 'resources', 'trust', 'writing', 'world', 'writers', 'literary', 'edinburgh']","Our network of UNESCO Cities of Literature across the world are working hard throughout lockdown to ensure that literary communities remain connected.
UNESCO Cities of Literature in the UK and IrelandDublinDublin City of Literature have helped to collate resources for amateur writers and creatives, to help them stay active and assisted throughout lockdown.
Read Manchester provides a number of free online resources to support learners whilst schools remain closed.
Manchester has also set up the incredible A City Connects website, which is dedicated to listing all the online literature events, offers, and opportunities available across Manchester during lockdown.
NottinghamNottingham City of Literature have been releasing a series of blog posts under the ‘Life Under Lockdown’ title.",516,/Books & Literature,0.75,,,,Books & Literature
City of Literature,,[],https://en.wikipedia.org/wiki/City_of_Literature,"['national', 'literature', 'city', 'foreign', 'library', 'cities', 'edit', 'creative', 'literary', 'domestic']","recognition conferred by UNESCOUNESCO's City of Literature programme is part of the wider Creative Cities Network.
[1]Criteria for Cities of Literature [ edit ]To be approved as a City of Literature, cities need to meet a number of criteria set by UNESCO.
About the cities [ edit ]In 2004, Edinburgh became the first literary city.
[3][4]Ljubljana runs their Library Under the Treetops at various locations across the city, including Tivoli City Park and Zvezda Park.
""[19][20]Cities of Literature [ edit ]There are thirty-nine Cities of Literature, spanning twenty-eight countries and six continents.",533,/Books & Literature,0.560000002,,,,Books & Literature
"U.S. Museums Are Reopening: To See Monet, Don a Mask",5/22/20 0:00,['Robin Pogrebin'],https://www.nytimes.com/2020/05/22/arts/design/museum-reopening-houston-virus.html,"['mr', 'need', 'right', 'ive', 'reopening', 'don', 'place', 'art', 'museums', 'museum', 'yearning', 'worry', 'monet', 'mask']","The Pérez Art Museum Miami, which is preparing to reopen on Sept. 1 with plans that include new digital ticketing, is feeling somewhat hamstrung.
“We’re a place that’s pretty community-centered and we’re proud of that,” said Franklin Sirmans, the museum’s director.
“When there is a hurricane down here, we collect supplies to help distribute to people in need.
Museums are a place where they can at least be in spaces with people, but not right next to or on top of people.
“For eight years that I’ve been in Houston, I’ve been yearning for the crowds that I knew at the Metropolitan Museum of Art,” he said.",256,/Travel/Tourist Destinations,0.839999974,/Reference/Libraries & Museums/Museums,0.800000012,,Travel
Adidas launches reusable face mask called Face Cover,5/25/20 0:00,['Tom Ravenscroft'],https://www.dezeen.com/2020/05/25/adidas-launches-reusable-face-mask/?utm_medium=email&utm_campaign=Dezeen%20Weekly%20673&utm_content=Dezeen%20Weekly%20673+CID_81d57a7597b916be259bc4a5e49b1f2b&utm_source=Dezeen%20Mail&utm_term=Read%20more,"['design', 'launches', 'designed', 'cover', 'coronavirus', 'adidas', 'response', 'reusable', 'face', 'called', 'uk', 'help', 'masks', 'mask']","Sportswear company Adidas has released Face Cover, a reusable face mask made from a breathable recycled material for people to wear as coronavirus lockdowns ease.
The breathable face masks are designed to be used by people wanting to reduce their risk of getting or spreading coronavirus.
In numerous countries wearing a face mask is recommended by governments for people when venturing out in public.
The face masks form part of Adidas' response to coronavirus, which is branded #hometeam.
Wearing face masks is considered an important way for people to limit the spread of coronavirus.",363,/Arts & Entertainment,0.560000002,,,,Arts & Entertainment
Are you a robot?,,[],https://www.citylab.com/life/2020/04/neighborhood-maps-coronavirus-lockdown-stay-at-home-art/610018/?mc_cid=4c97e5a59a&mc_eid=e7c75333ad,"['service', 'happenplease', 'information', 'sure', 'supports', 'robot', 'javascript', 'review', 'policy', 'loading', 'terms']","Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy.",35,/Business & Industrial,0.74000001,/News,0.50999999,,Business & Industrial
POTO diary: overworld,,[],https://www.robinsloan.com/overworld/week/1/,"['map', 'text', 'diary', 'readers', 'ill', 'poto', 'newsletter', 'video', 'games', 'work', 'game', 'overworld']","Week 1, overworldThis is an edition of Robin Sloan’s video game development diary.
Just like books, video games have been formative aesthetic experiences for me, particularly in my youth.
Video games offer a kind of “critical infrastructure” comparable to the kind available to books, music, movies, and (maybe more recently) TV.
Here’s one more reason to make a video game, entirely persnickety: I believe that almost all video games handle text very very badly.
From Oakland,RobinThis has been an edition of my video game development diary, sent by email every few weeks.",2753,/Games/Computer & Video Games,0.620000005,/Games/Roleplaying Games,0.550000012,,Games
